-90,81397247;-258,1692505;-193,6072235;;90,81397247;258,1692505
-90,82327271;-258,2610168;-193,5169525;;90,82327271;258,2610168
-90,32191467;-260,6483765;-190,9901886;;90,32191467;260,6483765
-90,1137619;-261,4968262;-189,9187317;;90,1137619;261,4968262
-90,03492737;-261,9183044;-189,4262238;;90,03492737;261,9183044
-90,0344696;-261,9206848;-189,4229736;;90,0344696;261,9206848
-89,9213028;-262,513916;-188,6125488;;89,9213028;262,513916
-89,92024231;-262,5194092;-188,6042328;;89,92024231;262,5194092
-89,8327713;-262,9711304;-187,9193878;;89,8327713;262,9711304
-89,40400696;-264,8304749;-185,0928192;;89,40400696;264,8304749
-89,40370941;-264,8321533;-185,089325;;89,40370941;264,8321533
-89,3287735;-265,2531433;-184,2195282;;89,3287735;265,2531433
-89,21679688;-266,2619019;-182,2779999;;89,21679688;266,2619019
-88,81712341;-266,9204407;-180,2983398;;88,81712341;266,9204407
-88,53468323;-267,2216797;-179,470047;;88,53468323;267,2216797
-88,52449036;-267,2268372;-179,4541168;;88,52449036;267,2268372
-87,42037964;-268,4464722;-176,6417847;;87,42037964;268,4464722
-87,05220795;-268,8029175;-175,9326324;;87,05220795;268,8029175
-86,42212677;-269,7936707;-174,7871246;;86,42212677;269,7936707
-85,94832611;-270,5572205;-173,3127441;;85,94832611;270,5572205
-85,8524704;-270,6757507;-173,0972137;;85,8524704;270,6757507
-85,10806274;-271,6604614;-171,0141449;;85,10806274;271,6604614
-84,83438873;-272,4983826;-169,2251434;;84,83438873;272,4983826
-83,61225891;-276,5178528;-161,0935822;;83,61225891;276,5178528
-83,24382782;-277,3540649;-159,4007416;;83,24382782;277,3540649
-83,11258698;-277,6758118;-158,9697418;;83,11258698;277,6758118
-82,48581696;-278,6548767;-157,6008606;;82,48581696;278,6548767
-81,91173553;-279,7858276;-156,6246643;;81,91173553;279,7858276
-80,99621582;-280,7618713;-155,7883148;;80,99621582;280,7618713
-80,93357086;-280,9377136;-155,710144;;80,93357086;280,9377136
-77,67474365;-291,6388855;-149,8900909;;77,67474365;291,6388855
-77,10145569;-293,0829163;-149,3905792;;77,10145569;293,0829163
-76,86283875;-294,2867432;-148,9186401;;76,86283875;294,2867432
-76,85646057;-294,3388977;-148,914062;;76,85646057;294,3388977
-74,27194214;-300,172821;-148,7594604;;74,27194214;300,172821
-74,04395294;-300,3919067;-148,7665253;;74,04395294;300,3919067
-71,20932007;-304,1924133;-149,4160309;;71,20932007;304,1924133
-68,13347626;-308,0310059;-150,7210999;;68,13347626;308,0310059
-67,81413269;-308,46698;-150,9799805;;67,81413269;308,46698
-66,55593872;-310,1338806;-152,0742493;;66,55593872;310,1338806
-64,42299652;-312,125824;-154,1508026;;64,42299652;312,125824
-61,88071823;-313,6703796;-157,4956055;;61,88071823;313,6703796
-61,79118729;-313,737915;-157,6481781;;61,79118729;313,737915
-58,30561447;-315,6445618;-163,0005798;;58,30561447;315,6445618
-57,98306656;-315,7886963;-163,4256287;;57,98306656;315,7886963
-56,89181137;-316,0488281;-165,0205994;;56,89181137;316,0488281
-56,39155579;-316,1769409;-165,9038849;;56,39155579;316,1769409
-55,82738113;-316,2661133;-166,8316956;;55,82738113;316,2661133
-55,82318878;-316,2661743;-166,8378448;;55,82318878;316,2661743
-54,7795372;-316,2799377;-168,3673401;;54,7795372;316,2799377
-54,11397171;-316,2890015;-169,1220398;;54,11397171;316,2890015
-53,31671143;-316,1407471;-170,0918121;;53,31671143;316,1407471
-50,48797607;-316,5250244;-173,4149017;;50,48797607;316,5250244
-50,40947342;-316,5426025;-173,5035553;;50,40947342;316,5426025
-48,45231628;-316,5648193;-175,5401001;;48,45231628;316,5648193
-48,05948257;-316,642395;-176,0350037;;48,05948257;316,642395
-47,96797562;-316,6492615;-176,1356812;;47,96797562;316,6492615
-44,67049026;-317,8962402;-180,0119019;;44,67049026;317,8962402
-42,68205261;-318,7087097;-182,1822357;;42,68205261;318,7087097
-41,08354187;-319,1086426;-184,1686554;;41,08354187;319,1086426
-39,72732162;-319,3427429;-186,5374298;;39,72732162;319,3427429
-39,47394562;-319,433136;-187,010437;;39,47394562;319,433136
-37,08562851;-319,5586243;-192,5076752;;37,08562851;319,5586243
-37,07441711;-319,554718;-192,5317993;;37,07441711;319,554718
-36,65117645;-319,4511719;-193,1838074;;36,65117645;319,4511719
-36,64982605;-319,4510193;-193,1859589;;36,64982605;319,4510193
-36,48231506;-319,4306335;-193,4529114;;36,48231506;319,4306335
-34,68978119;-318,8500671;-196,4318848;;34,68978119;318,8500671
-32,71798706;-318,4062195;-200,5104828;;32,71798706;318,4062195
-31,59056091;-318,0479431;-202,976181;;31,59056091;318,0479431
-31,23583794;-317,9868469;-203,6950684;;31,23583794;317,9868469
-29,48106575;-317,8239441;-206,2828674;;29,48106575;317,8239441
-29,42873383;-317,8201599;-206,3487701;;29,42873383;317,8201599
-28,34553146;-317,6912842;-207,9138794;;28,34553146;317,6912842
-27,9253273;-317,6659546;-208,3549042;;27,9253273;317,6659546
-23,52072906;-318,4684753;-212,5351105;;23,52072906;318,4684753
-23,37887573;-318,4819031;-212,6786499;;23,37887573;318,4819031
-19,48752594;-318,0428467;-215,5964508;;19,48752594;318,0428467
-16,30656815;-317,2679138;-216,259613;;16,30656815;317,2679138
-9,934362411;-317,6002502;-215,1278076;;9,934362411;317,6002502
-9,423977852;-317,6144104;-214,9388885;;9,423977852;317,6144104
3,681175232;-318,9641724;-211,5092163;;-3,681175232;318,9641724
6,98083353;-319,5942993;-209,3257294;;-6,98083353;319,5942993
10,742836;-321,3719788;-206,6264801;;-10,742836;321,3719788
11,07621002;-321,5371399;-206,0580597;;-11,07621002;321,5371399
11,97888947;-322,0690613;-203,8491211;;-11,97888947;322,0690613
12,62135601;-322,7988892;-201,2880249;;-12,62135601;322,7988892
13,4644146;-323,2522888;-198,6906586;;-13,4644146;323,2522888
13,78236294;-323,4776611;-197,006073;;-13,78236294;323,4776611
13,78240108;-323,4776917;-197,0058136;;-13,78240108;323,4776917
13,79180241;-323,4854126;-196,9416962;;-13,79180241;323,4854126
14,15978336;-323,953186;-194,9887848;;-14,15978336;323,953186
14,27911282;-324,2483215;-193,9629364;;-14,27911282;324,2483215
14,3323288;-324,6570129;-192,0552216;;-14,3323288;324,6570129
14,14514732;-325,1387329;-189,2285919;;-14,14514732;325,1387329
14,08871746;-325,2295837;-188,6370239;;-14,08871746;325,2295837
14,08668709;-325,2491455;-188,5232697;;-14,08668709;325,2491455
13,94302082;-325,5083923;-186,637146;;-13,94302082;325,5083923
14,73044682;-325,969574;-180,9616089;;-14,73044682;325,969574
15,36249924;-326,4337463;-176,287735;;-15,36249924;326,4337463
15,40589428;-326,4766846;-176,017807;;-15,40589428;326,4766846
15,42664719;-326,4855957;-175,8960114;;-15,42664719;326,4855957
15,48409462;-326,5714111;-174,9848022;;-15,48409462;326,5714111
15,46598148;-326,6418457;-174,3564911;;-15,46598148;326,6418457
15,52907467;-326,8665771;-172,2471161;;-15,52907467;326,8665771
15,80639935;-326,8118896;-170,1729279;;-15,80639935;326,8118896
16,25921631;-326,5108337;-167,7112579;;-16,25921631;326,5108337
16,25981903;-326,5102234;-167,7070923;;-16,25981903;326,5102234
16,33447838;-326,4364319;-167,1911469;;-16,33447838;326,4364319
16,54985428;-325,9342651;-165,8175049;;-16,54985428;325,9342651
17,4004879;-324,2702637;-162,9417267;;-17,4004879;324,2702637
21,79531097;-322,9981079;-158,4601135;;-21,79531097;322,9981079
21,79537582;-322,9981384;-158,4600067;;-21,79537582;322,9981384
21,81173325;-323,0021973;-158,4347687;;-21,81173325;323,0021973
31,00984001;-318,9215393;-151,4497833;;-31,00984001;318,9215393
33,71039963;-317,359314;-150,5233154;;-33,71039963;317,359314
39,62257767;-314,7166748;-150,7873688;;-39,62257767;314,7166748
39,70911407;-314,6900635;-150,7875519;;-39,70911407;314,6900635
47,53438568;-311,0101929;-154,6527557;;-47,53438568;311,0101929
49,92066193;-310,5516663;-156,0466461;;-49,92066193;310,5516663
52,6126976;-309,6779175;-157,7785797;;-52,6126976;309,6779175
53,89293671;-309,5660095;-158,8393555;;-53,89293671;309,5660095
57,12448502;-309,7106323;-162,6243286;;-57,12448502;309,7106323
57,83357239;-309,8048096;-163,741333;;-57,83357239;309,8048096
59,05376053;-309,6643372;-165,7828369;;-59,05376053;309,6643372
61,38685226;-309,9277649;-171,2832336;;-61,38685226;309,9277649
61,60072708;-309,8932495;-171,773437;;-61,60072708;309,8932495
61,90288544;-309,9290466;-172,596817;;-61,90288544;309,9290466
62,0880928;-309,9957886;-173,0009613;;-62,0880928;309,9957886
62,6012001;-310,4100647;-174,5271606;;-62,6012001;310,4100647
62,67441559;-310,4342041;-175,1330261;;-62,67441559;310,4342041
62,76052094;-310,5133972;-175,4928589;;-62,76052094;310,5133972
63,7742424;-311,19104;-180,4324341;;-63,7742424;311,19104
64,27519989;-311,2282715;-182,1842804;;-64,27519989;311,2282715
64,47691345;-311,3150635;-182,8090668;;-64,47691345;311,3150635
65,70253754;-311,2894287;-186,6743469;;-65,70253754;311,2894287
65,94985962;-311,1410217;-188,071991;;-65,94985962;311,1410217
65,95146942;-311,1409302;-188,0762024;;-65,95146942;311,1409302
66,35201263;-311,1185303;-189,1168823;;-66,35201263;311,1185303
66,70750427;-311,0092468;-189,9088593;;-66,70750427;311,0092468
67,14860535;-310,8056335;-190,7914734;;-67,14860535;310,8056335
68,03831482;-310,6581726;-193,4344177;;-68,03831482;310,6581726
68,66633606;-310,1277466;-195,789505;;-68,66633606;310,1277466
68,70635986;-310,1048889;-195,9450226;;-68,70635986;310,1048889
68,77282715;-310,0392761;-196,2298889;;-68,77282715;310,0392761
69,03917694;-309,8977661;-197,1533966;;-69,03917694;309,8977661
70,99455261;-309,3505249;-204,0290375;;-70,99455261;309,3505249
71,14167023;-309,229248;-204,7688141;;-71,14167023;309,229248
71,3796463;-309,1245728;-205,5693512;;-71,3796463;309,1245728
71,45992279;-309,1031494;-205,8166809;;-71,45992279;309,1031494
73,22031403;-307,5928955;-211,3783569;;-73,22031403;307,5928955
74,21993256;-306,8888245;-214,8094177;;-74,21993256;306,8888245
74,87966156;-306,4537048;-216,179184;;-74,87966156;306,4537048
74,87976074;-306,4534607;-216,1795959;;-74,87976074;306,4534607
74,89200592;-306,421936;-216,2312927;;-74,89200592;306,421936
76,64871979;-304,5724182;-220,7349701;;-76,64871979;304,5724182
76,73336029;-304,3979187;-221,3038635;;-76,73336029;304,3979187
76,90908813;-303,8280029;-222,6188049;;-76,90908813;303,8280029
79,0252533;-301,7912903;-228,273468;;-79,0252533;301,7912903
79,03872681;-301,7834778;-228,3003235;;-79,03872681;301,7834778
79,23049164;-301,6179199;-228,7100525;;-79,23049164;301,6179199
81,63721466;-299,2016602;-232,9244385;;-81,63721466;299,2016602
82,02207184;-298,6976624;-233,5979919;;-82,02207184;298,6976624
84,87350464;-296,0429382;-236,6343079;;-84,87350464;296,0429382
85,66451263;-295,2176819;-237,3157349;;-85,66451263;295,2176819
86,29047394;-294,6865234;-237,6174316;;-86,29047394;294,6865234
89,21651459;-287,6344604;-237,8889313;;-89,21651459;287,6344604
89,55041504;-285,6080933;-238,05513;;-89,55041504;285,6080933
97,20231628;-274,692627;-231,591095;;-97,20231628;274,692627
97,54811096;-273,3945007;-230,7819672;;-97,54811096;273,3945007
98,61907196;-270,9319458;-229,1246338;;-98,61907196;270,9319458
101,3303909;-268,3843994;-224,7375183;;-101,3303909;268,3843994
101,4179306;-268,0556335;-223,8541565;;-101,4179306;268,0556335
100,8701553;-266,8139038;-220,2697144;;-100,8701553;266,8139038
100,7481461;-266,9218445;-217,4941864;;-100,7481461;266,9218445
100,7046356;-266,980835;-217,0319824;;-100,7046356;266,980835
100,3958893;-267,0872192;-214,056015;;-100,3958893;267,0872192
100,1127701;-267,23349;-212,5028992;;-100,1127701;267,23349
100,1127701;-267,23349;-212,5028534;;-100,1127701;267,23349
100,1124802;-267,2344666;-212,4962311;;-100,1124802;267,2344666
99,61040497;-267,9234314;-208,2507477;;-99,61040497;267,9234314
99,16822052;-268,5104065;-206,4149323;;-99,16822052;268,5104065
99,0151062;-270,0081787;-203,361618;;-99,0151062;270,0081787
98,66356659;-271,448761;-200,6523895;;-98,66356659;271,448761
98,52684784;-271,942688;-199,644165;;-98,52684784;271,942688
98,52471924;-272,2589417;-199,1204681;;-98,52471924;272,2589417
98,55905914;-273,3042908;-196,1946716;;-98,55905914;273,3042908
98,85554504;-274,1347351;-193,8391113;;-98,85554504;274,1347351
99,14324951;-275,03479;-190,219696;;-99,14324951;275,03479
99,3070755;-275,4176331;-189,2020416;;-99,3070755;275,4176331
99,41252899;-275,7612305;-188,2085266;;-99,41252899;275,7612305
99,41387177;-275,7659912;-188,1807861;;-99,41387177;275,7659912
99,39725494;-275,8744202;-187,6206055;;-99,39725494;275,8744202
99,45909119;-276,0576782;-186,0730743;;-99,45909119;276,0576782
99,45090485;-276,0637207;-185,9422607;;-99,45090485;276,0637207
99,4488678;-276,1696472;-185,129303;;-99,4488678;276,1696472
100,4956207;-279,303833;-177,6264191;;-100,4956207;279,303833
100,8179092;-279,8849792;-175,1174011;;-100,8179092;279,8849792
101,009903;-280,1066284;-174,3118896;;-101,009903;280,1066284
100,8433762;-280,4035034;-172,8089752;;-100,8433762;280,4035034
99,39857483;-280,82901;-167,8920593;;-99,39857483;280,82901
97,52497864;-281,1116943;-164,0819397;;-97,52497864;281,1116943
96,50047302;-280,972168;-162,3444519;;-96,50047302;280,972168
94,12815094;-280,2128906;-159,98349;;-94,12815094;280,2128906
93,3779068;-279,9653625;-159,0264282;;-93,3779068;279,9653625
92,8993454;-279,6319275;-158,3588257;;-92,8993454;279,6319275
91,79121399;-279,0137329;-157,2684326;;-91,79121399;279,0137329
89,87002563;-278,2933044;-155,7372437;;-89,87002563;278,2933044
88,23778534;-277,5853271;-154,7767181;;-88,23778534;277,5853271
87,55479431;-277,0056458;-154,2664185;;-87,55479431;277,0056458
86,71551514;-276,5726013;-153,8248138;;-86,71551514;276,5726013
82,09928131;-273,3215637;-151,3403778;;-82,09928131;273,3215637
81,19106293;-272,6739197;-150,9985352;;-81,19106293;272,6739197
80,57299042;-272,2287598;-150,8269043;;-80,57299042;272,2287598
80,06123352;-271,614563;-150,6880493;;-80,06123352;271,614563
79,17466736;-270,5308228;-150,6194763;;-79,17466736;270,5308228
77,53755188;-268,2087402;-150,7250671;;-77,53755188;268,2087402
76,35421753;-266,2062378;-151,2141266;;-76,35421753;266,2062378
75,49217987;-264,3769531;-151,9009247;;-75,49217987;264,3769531
75,12374115;-263,6160278;-152,3096466;;-75,12374115;263,6160278
72,91819;-258,4588013;-156,8177338;;-72,91819;258,4588013
72,82550049;-257,6948242;-157,1950073;;-72,82550049;257,6948242
73,58721924;-251,4828796;-165,3777771;;-73,58721924;251,4828796
73,64904785;-251,3031158;-165,5618134;;-73,64904785;251,3031158
74,45813751;-249,7875366;-168,0337219;;-74,45813751;249,7875366
75,88532257;-248,1854095;-170,8715515;;-75,88532257;248,1854095
76,49114227;-247,8907318;-171,8920746;;-76,49114227;247,8907318
78,30633545;-245,7223969;-175,7518311;;-78,30633545;245,7223969
79,22858429;-244,0375519;-178,131485;;-79,22858429;244,0375519
79,29168701;-243,9459076;-178,2936859;;-79,29168701;243,9459076
80,79820251;-241,0743256;-181,7593689;;-80,79820251;241,0743256
80,89490509;-240,8916321;-181,9513092;;-80,89490509;240,8916321
82,15457153;-239,3595123;-184,5115662;;-82,15457153;239,3595123
83,11682892;-238,7926941;-186,1855164;;-83,11682892;238,7926941
86,06882477;-237,7835236;-188,8925018;;-86,06882477;237,7835236
88,26624298;-236,5498657;-191,2023315;;-88,26624298;236,5498657
88,5178833;-236,3636475;-191,4825439;;-88,5178833;236,3636475
92,67427826;-233,7836609;-195,6334076;;-92,67427826;233,7836609
93,40090179;-233,2109222;-196,2615356;;-93,40090179;233,2109222
93,83695984;-232,820755;-196,556488;;-93,83695984;232,820755
95,91344452;-230,6860657;-198,9373322;;-95,91344452;230,6860657
95,97481537;-230,6069794;-199,0028229;;-95,97481537;230,6069794
97,36434937;-229,3101044;-199,9324951;;-97,36434937;229,3101044
99,09752655;-227,8790131;-201,2388611;;-99,09752655;227,8790131
99,57696533;-227,6180115;-201,5453949;;-99,57696533;227,6180115
100,0676804;-227,475769;-201,9837494;;-100,0676804;227,475769
101,0285339;-227,1075287;-202,8070374;;-101,0285339;227,1075287
101,0931625;-227,0702362;-202,858139;;-101,0931625;227,0702362
104,2473297;-223,9919434;-206,2479858;;-104,2473297;223,9919434
104,2479248;-223,9915009;-206,2485962;;-104,2479248;223,9915009
104,3967133;-223,8819275;-206,3992767;;-104,3967133;223,8819275
104,6941528;-223,5967865;-206,7421112;;-104,6941528;223,5967865
106,3244476;-221,7847595;-208,7179108;;-106,3244476;221,7847595
107,2871552;-220,3979187;-210,5474854;;-107,2871552;220,3979187
109,0280914;-220,2314911;-218,9806671;;-109,0280914;220,2314911
109,492424;-220,1981964;-220,7362213;;-109,492424;220,1981964
109,4830246;-220,2866364;-221,1865234;;-109,4830246;220,2866364
109,0501633;-221,4430237;-225,0457153;;-109,0501633;221,4430237
109,0150299;-221,6033173;-225,5853271;;-109,0150299;221,6033173
108,588089;-222,7704315;-229,1225586;;-108,588089;222,7704315
108,3597565;-223,6854858;-231,0079498;;-108,3597565;223,6854858
108,3505554;-223,7049103;-231,0877533;;-108,3505554;223,7049103
108,2144699;-224,1069031;-232,7619934;;-108,2144699;224,1069031
108,3887024;-224,8054352;-235,0928345;;-108,3887024;224,8054352
108,3798065;-225,1630096;-235,8290253;;-108,3798065;225,1630096
108,3559189;-225,397644;-236,2506256;;-108,3559189;225,397644
108,1974869;-226,841156;-239,7054138;;-108,1974869;226,841156
108,1399994;-227,0918274;-240,2926025;;-108,1399994;227,0918274
108,1341248;-227,1199646;-240,3461456;;-108,1341248;227,1199646
108,1138992;-227,7739563;-241,6355438;;-108,1138992;227,7739563
108,1057434;-227,8769379;-241,8031616;;-108,1057434;227,8769379
107,74189;-229,1683197;-244,451416;;-107,74189;229,1683197
107,61866;-229,4210968;-245,0349579;;-107,61866;229,4210968
106,9305191;-229,9834747;-247,6587524;;-106,9305191;229,9834747
106,2569427;-230,2702179;-250,2124023;;-106,2569427;230,2702179
105,8453598;-230,7020416;-253,0500641;;-105,8453598;230,7020416
105,8282776;-230,7849579;-253,7337952;;-105,8282776;230,7849579
105,9157562;-231,6226654;-256,5115967;;-105,9157562;231,6226654
105,7530594;-232,3903656;-258,5850525;;-105,7530594;232,3903656
105,7716446;-233,1476135;-262,7403259;;-105,7716446;233,1476135
105,5954666;-233,338974;-265,1931458;;-105,5954666;233,338974
105,5631866;-233,3547363;-265,5184326;;-105,5631866;233,3547363
104,6944962;-233,3178253;-270,3435669;;-104,6944962;233,3178253
103,7108307;-232,6960297;-272,838562;;-103,7108307;232,6960297
103,5966339;-232,5714569;-273,2149658;;-103,5966339;232,5714569
101,1472168;-229,6835785;-277,3267212;;-101,1472168;229,6835785
98,10607147;-226,7316437;-279,3880615;;-98,10607147;226,7316437
96,55825806;-224,5289612;-280,6190796;;-96,55825806;224,5289612
96,37846375;-224,2298279;-280,7353516;;-96,37846375;224,2298279
95,06838226;-220,4343872;-281,6445312;;-95,06838226;220,4343872
94,79477692;-219,7324677;-281,677887;;-94,79477692;219,7324677
94,2183609;-217,1653595;-281,8363953;;-94,2183609;217,1653595
93,91563416;-214,4268494;-281,9498901;;-93,91563416;214,4268494
93,21852112;-210,6861877;-283,6233826;;-93,21852112;210,6861877
93,15283966;-210,5596924;-283,7038879;;-93,15283966;210,5596924
92,46619415;-208,8010254;-284,9801025;;-92,46619415;208,8010254
92,26352692;-208,1809082;-285,5021667;;-92,26352692;208,1809082
91,58560181;-205,4036865;-287,4642944;;-91,58560181;205,4036865
89,8817215;-202,776062;-293,6541138;;-89,8817215;202,776062
89,8520813;-202,6921539;-293,8625793;;-89,8520813;202,6921539
89,16313171;-200,9311371;-296,8112793;;-89,16313171;200,9311371
88,55063629;-200,2448578;-298,9217224;;-88,55063629;200,2448578
88,01241302;-199,6669617;-302,9219055;;-88,01241302;199,6669617
87,9449234;-199,7555389;-303,9289551;;-87,9449234;199,7555389
86,93384552;-200,8190155;-307,8164062;;-86,93384552;200,8190155
86,46608734;-202,8075714;-312,684845;;-86,46608734;202,8075714
86,47381592;-202,9790344;-313,1219177;;-86,47381592;202,9790344
86,48596191;-203,1261597;-313,3711548;;-86,48596191;203,1261597
86,27227783;-204,6230164;-315,1732483;;-86,27227783;204,6230164
85,91694641;-206,5936127;-316,982666;;-85,91694641;206,5936127
85,9776001;-206,9613953;-317,2678528;;-85,9776001;206,9613953
86,34326935;-209,2895355;-318,9278564;;-86,34326935;209,2895355
86,39579773;-210,3242493;-319,5663147;;-86,39579773;210,3242493
86,50882721;-211,1354523;-320,068512;;-86,50882721;211,1354523
86,49320221;-212,8507996;-321,3784485;;-86,49320221;212,8507996
86,60227966;-213,6815491;-322,0728455;;-86,60227966;213,6815491
86,61988831;-217,1334381;-325,2979431;;-86,61988831;217,1334381
86,59423065;-217,3133392;-325,4569397;;-86,59423065;217,3133392
86,44532776;-218,8936005;-327,9217529;;-86,44532776;218,8936005
85,68338776;-222,2125702;-331,6194153;;-85,68338776;222,2125702
85,56694031;-224,7826691;-333,4398804;;-85,56694031;224,7826691
85,6118927;-226,2989807;-334,4526062;;-85,6118927;226,2989807
85,32962799;-228,2063599;-335,5548401;;-85,32962799;228,2063599
86,15020752;-235,4747467;-336,9938965;;-86,15020752;235,4747467
86,2161026;-235,6907806;-337,0014038;;-86,2161026;235,6907806
86,19906616;-235,9009705;-337,082428;;-86,19906616;235,9009705
86,12366486;-237,079422;-337,2341309;;-86,12366486;237,079422
85,91571045;-239,0443726;-337,3610229;;-85,91571045;239,0443726
85,15722656;-241,783371;-337,0958557;;-85,15722656;241,783371
85,05699921;-242,1144714;-337,0536194;;-85,05699921;242,1144714
