0,09222931
0,01631564
0,02357245
0,2090038
0,02651674
0,07849152
0,1593377
0,1922432
0,01419391
0,06106612
0,07444686
0,05093677
0,05501611
0,1030515
0,08322548
0,006394445
0,0211182
0,003996757
0,0740056
0,04969118
0,02710154
0,01181002
0,009679836
0,1016021
0,03712114
0,008802644
0,09463783
0,0173737
0,03402227
0,00059802
0,05359625
0,01825048
0,02878682
0,04260419
0,02390641
0,02150974
0,02630231
0,007532854
0,02307148
0,009219373
0,02627963
0,04723283
0,02900139
0,0210843
0,006243522
0,03834564
0,004312387
0,0108965
0,02536547
0,01058573
0,01719783
0,02599913
0,01105938
0,03077843
0,01848092
0,02232298
0,006069249
0,1495686
0,03340513
0,03692307
0,0742157
0,1133134
0,03532385
0,1004657
0,04041374
0,07446368
0,02646273
0,09396178
0,04346731
0,02075089
0,06310464
0,06157771
0,05402513
0,005683819
0,03875547
0,0578627
0,07009079
0,006757021
0,02146813
0,03276001
0,03528163
0,00720113
0,01596107
0,031589
0,01234307
0,1547554
0,006291074
0,04499594
0,06203416
0,04433785
0,03260862
0,02029194
0,02974821
0,0531942
0,2695199
0,01988243
0,01762576
0,03589807
0,06574871
0,05265902
0,1263082
0,1148195
0,07183678
0,04941561
0,06515729
0,02377389
0,0790958
0,05947493
0,04037536
0,04205202
0,05940871
0,05007013
0,05499225
0,01030035
0,07768235
0,01981937
0,1485814
0,05383826
0,1893428
0,1029727
0,1735307
0,06793946
0,02320801
0,07669216
0,01822433
0,05778432
0,222935
0,2345306
0,02057491
0,004367324
0,006879409
0,03666056
0,01735997
0,01738399
0,000845728
0,03438654
0,04076773
0,03054317
0,0289479
0,1517599
0,1257857
0,06805526
0,01842277
0,09969193
0,06714285
0,004821396
0,1723412
0,1495706
0,2485402
0,09229401
0,1744125
0,1316772
0,09721729
0,01893338
0,04035912
0,01191553
0,0184163
0,05031842
0,08322906
0,07874046
0,1212472
0,1233835
0,04753985
0,1651059
0,04629824
0,07041939
0,04254537
0,02922458
0,05254225
0,0165802
0,05183151
0,01931983
0,02961163
0,0100603
0,01536356
0,01017224
0,0439936
0,02726819
0,07203168
0,02517676
0,1050441
0,009777864
0,08587228
0,01148246
0,01649369
0,09320594
0,1251985
0,00951839
0,01597973
0,04117228
0,02083975
0,0131157
0,02059519
0,0759558
0,02282471
0,04809972
0,08208699
0,1444045
0,03807885
0,000845728
0,09161374
0,06762177
0,02479023
0,04467945
0,03685034
0,01090197
0,03796281
0,02024489
0,03910464
0,01290495
0,0519648
0,009988944
0,05773476
0,006888068
0,01144086
0,03759512
0,01225097
0,032324
0,006375775
0,03320824
0,02984823
0,04015474
0,03881849
0,06135357
0,02133444
0,172975
0,01117199
0,06459554
0,04213135
0,1640899
0,01582982
0,04640373
0,1249089
0,0264875
0,02667588
0,01192054
0,08300147
0,04261818
0,02313083
0,00605942
0,02439757
0,09712083
0,09122919
0,1092209
0,04048449
0,08058006
0,09967337
0,08012263
0,07621849
0,1222519
0,1226632
0,1164777
0,01977421
0,2041708
0,07161555
0,0734107
0,04778256
0,04120703
0,1636094
0,05647529
0,1006729
0,07643501
0,1577718
0,06173636
0,106471
0,05278908
0,07023702
0,002762137
0,03277092
0,01954071
0,1110592
0,03262324
0,02354208
0,1744816
0,03191568
0,03606046
0,1427696
0,06569971
0,03641418
0,03740274
0,1324832
0,05269411
0,07181603
0,08225691
0,02543822
0,08016358
0,03636503
0,1959625
0,06256931
0,0663178
0,002513582
0,2327517
0,2158279
0,1119687
0,0223923
0,2131829
0,06081362
0,05784827
0,02880545
0,08146016
0,05423445
0,02634986
0,05011418
0,06370013
0,007267045
0,04214833
0,01645026
0,03582992
0,03593293
0,01839363
0,001145121
0,01416027
0,05627747
0,02336672
0,02089117
0,02413472
0,04393121
0,009959063
0,01650091
0,02703988
0,01661252
0,01862229
0,004882817
0,03643218
0,04272995
0,01003063
0,007720423
0,1037503
0,1002801
0,04483531
0,05690973
0,09983317
0,0284305
0,02742297
0,1352229
0,03602241
0,02122519
0,01638855
0,01416027
0,008478422
0,05368741
0,01410545
0,03125699
0,006375775
0,1748146
0,005155941
0,03299753
0,02569702
0,02485507
0,01872763
0,01179487
0,03150585
0,03189513
0,01811278
0,007084301
0,1102198
0,02413719
0,03641909
0,03508337
0,009832574
0,01669127
0,07237703
0,06239271
0,0219975
0,03225939
0,04762381
0,01377189
0,00772814
0,04398682
0,07977259
0,01870533
0,1273557
0,002290243
0,05723367
0,0583216
0,06635647
0,03350314
0,02406547
0,0358665
0,02838434
0,09122788
0,02728568
0,005502657
0,04807244
0,00605942
0,03986116
0,01215328
0,07110058
0,05594694
0,005062613
0,0605837
0,01574676
0,04840741
0,02438046
0,02428001
0,0215319
0,03431538
0,01643939
0,005097812
0,02115487
0,01828963
0,04499594
0,03869543
0,05903004
0,08284675
0,03435879
0,04149252
0,1184641
0,04117518
0,03491474
0,01091835
0,07941952
0,05069739
0,06136718
0,04115346
0,01478627
0,05562946
0,0963017
0,03040035
0,09048092
0,07582294
0,05401078
0,02180699
0,1043734
0,009929094
0,01651536
0,01298782
0,04172751
0,009802217
0,0103177
0,05026862
0,03336406
0,03774231
0,003921482
0,02958343
0,03273816
0,02867062
0,06891668
0,05825919
0,03069892
0,03947943
0,02985023
0,0234075
0,03432233
0,004619361
0,01345223
0,05610873
0,02136794
0,01913382
0,005899933
0,008329478
0,0029701
0,01618359
0,009765664
0,07597779
0,0711618
0,07125981
0,01196047
0,07969476
0,05954508
0,04952892
0,03643218
0,05903105
0,02317202
0,01982539
0,03837673
0,01851314
0,07899465
0,1011114
0,009076023
0,006459365
0,01684413
0,00772814
0,006157002
0,01863509
0,04428133
0,02489102
0,01204489
0,009290217
0,01965629
0,04359743
0,01099452
0,062038
0,09577771
0,08133627
0,01228013
0,07438833
0,141936
0,05603002
0,04118532
0,01301991
0,04309398
0,08559454
0,09091067
0,03274726
0,08078123
0,03347288
0,07696009
0,02646499
0,01413921
0,03179216
0,02879717
0,03827094
0,07198528
0,02875159
0,02524297
0,05029116
0,02182611
0,03312556
0,03079392
0,02933046
0,03529176
0,04779504
0,01332758
0,006650324
0,07926008
0,03678233
0,01138864
0,04195692
0,08856485
0,05284666
0,007873319
0,1609796
0,1230178
0,07712195
0,04065936
0,1696309
0,03458535
0,06283659
0,03575997
0,144147
0,08509458
0,09527466
0,01806665
0,05294475
0,02915105
0,03320286
0,067805
0,09875811
0,01608754
0,01626442
0,06525517
0,03592961
0,01445193
0,02051108
0,110393
0,008038145
0,009844691
0,01478224
0,03846518
0,04204777
0,09790935
0,05941272
0,02746858
0,01887347
0,06732649
0,04895858
0,07653797
0,08813522
0,1065466
0,05389472
0,02480465
0,08082037
0,05384048
0,05313587
0,0316286
0,009373254
0,03698599
0,02162307
0,05986772
0,004858342
0,08330933
0,02670268
0,09200252
0,005270278
0,08326777
0,03024504
0,02913264
0,03621389
0,05093209
0,1634497
0,03395386
0,02666917
0,03529008
0,2184125
0,1799411
0,1318926
0,09588735
0,08531591
0,03224645
0,03020362
0,002909272
0,01358889
0,01954071
0,01270478
0,04045355
0,02504858
0,02776645
0,007117876
0,13353
0,0447741
0,136939
0,1317579
0,1514769
0,02619785
0,05838803
0,07086021
0,2998175
0,1749537
0,04685003
0,148655
0,06088909
0,01790758
0,02017114
0
0,06510691
0,003702578
0,04326245
0,01166273
0,03534409
0,004895009
0,01796076
0,01907141
0,02285863
0,01165251
0,02490059
0,04690472
0,02043246
0,02242688
0,02671161
0,03738999
0,03271813
0,1004574
0,02829388
0,01011348
0,003365248
0,02996584
0,03376017
0,02846822
0,000345267
0,02942178
0,001464844
0,04120268
0,008372304
0,06866
0,1067035
0,04532864
0,01021318
0,06183482
0,05216066
0,01758174
0,007963647
0,08052081
0,01014878
0,01694996
0,02998772
0,100512
0,03752686
0,05264203
0,006721643
0,03681149
0,01601699
0,1302205
0,0615564
0,09154139
0,07783044
0,09043078
0,09702612
0,05095901
0,1537521
0,000690534
0,09806594
0,08401263
0,2529103
0,03467143
0,1079299
0,06355389
0,06302615
0,06971274
0,05305613
0,0746733
0,0856057
0,06991781
0,1079156
0,1508809
0,0511319
0,03551069
0,02703327
0,01274694
0,002316122
0,02890462
0,07952312
0,01526236
0,01497056
0,04619768
0,01010168
0,03322798
0,01593864
0,002316122
0,05686885
0,06690701
0,01793419
0,05690449
0,02956932
0,05482282
0,008624793
0,07173207
0,0292735
0,02937311
0,0206703
0,02711693
0,02291333
0,02217832
0,03868464
0,05864689
0,01287721
0,01050093
0,06101727
0,0967686
0,02551543
0,01476206
0,03483097
0,02173306
0,007437296
0,0126766
0,03030215
0,03596776
0,005694297
0,04796316
0,003813601
0,07946308
0,008802644
0,01674119
0,00798607
0,04959027
0,0133052
0,03695535
0,007184556
0,01014878
0,01992735
0,05458299
0,007704967
0,02020658
0,02045579
0,01630834
0,01074779
0,02154297
0,02108996
0,02124484
0,02182065
0,02723976
0,01638855
0,01675187
0,06636904
0,100093
0,01651175
0,04376395
0,05171749
0,1309187
0,02432661
0,01827333
0,005281575
0,009436631
0,2455195
0,06573329
0,02822216
0,03789994
0,07382561
0,1071597
0,08039992
0,04140477
0,03783381
0,03073773
0,02475172
0,1124897
0,1486273
0,03234244
0,04693649
0,1305341
0,05790495
0,1391709
0,01854531
0,1903255
0,05640872
0,1247145
0,01319273
0,07607275
0,05485654
0,01918981
0,04483531
0,08932912
0,04010274
0,06392072
0,1155994
0,05541895
0,0467481
0,1031743
0,02816718
0,03514789
0,03676612
0,006974065
0,04418293
0,009832574
0,0168158
0,02119146
0,01477417
0,009747336
0,007509078
0,07387488
0,007217665
0,01711793
0,04605678
0,01566326
0,04026298
0,02364819
0,02168088
0,01587869
0,0341953
0,08064816
0,05758375
0,05701547
0,02691393
0,02961565
0,04407755
0,04842958
0,05950601
0,04375578
0,05957912
0,1123574
0,168997
0,05068798
0,08242577
0,1181834
0,1891964
0,06019854
0,1942158
0,05080432
0,09063713
0,05900882
0,2392775
0,05148058
0,09714603
0,09340042
0,04241203
0,06441708
0,04292902
0,1988228
0,06489862
0,1733286
0,04676723
0,02435111
0,009953077
0,1354367
0,03659057
0,06696048
0,02587963
0,03422841
0,006999658
0,0009134906
0,03428584
0,05668188
0,07942327
0,06388339
0,06054923
0,01244886
0,02440734
0,1167645
0,07391606
0,05048405
0,02120271
0,09024248
0,006431622
0,04185448
0,02009713
0,04251032
0,07439956
0,02546164
0,02908554
0,05083248
0,06570788
0,03925226
0,02174677
0,04674938
0,03599427
0,0670317
0,01638127
0,09267544
0,05290869
0,03987014
0,1132275
0,1610298
0,04221617
0,04206053
0,007316092
0,01320628
0,06320003
0,1834341
0,1166688
0,05441119
0,03220205
0,01394394
0,05709491
0,003107404
0,08167962
0,01500238
0,04185164
0,004011643
0,07516067
0,004979516
0,006347667
0,2811481
0,4341549
0,3833371
0,01589745
0,3279919
0,0122607
0,08919673
0,022339
0,0368843
0,03118252
0,08095242
0,03722539
0,009056299
0,0173428
0,09437318
0,05374736
0,04430018
0,05077027
0,06853129
0,04527863
0,07028797
0,04475145
0,08623982
0,02255675
0,01732216
0,05696943
0,159146
0,067783
0,1115106
0,03358489
0,1566495
0,01381079
0,04539305
0,06810258
0,03527318
0,007956159
0,02003772
0,1156164
0,1290272
0,05152689
0,1545704
0,03869543
0,08580067
0,06219931
0,03957897
0,03229079
0,1262381
0,01978325
0,02056042
0,0324216
0,0263159
0,06492894
0,05684577
0,08545429
0,0684102
0,06040723
0,03280183
0,1193174
0,01472568
0,07251044
0,01346109
0,04570851
0,08983281
0,01922705
0,01252523
0,02828545
0,007941161
0,03116149
0,07309797
0,08221991
0,1423631
0,1040893
0,01748656
0,000345267
0,1329607
0,04817404
0,03764582
0,0007720405
0,09408685
0,01450134
0,03011071
0,02771058
0,01522325
0,005337704
0,02118021
0,03657101
0,0181358
0,004501734
0,02162031
0,00729978
0,07734829
0,03095418
0,09817545
0,1055969
0,03347644
0,1017336
0,06067715
0,02122238
0,03297042
0,02333353
0,08315303
0,1107959
0,08598687
0,01101618
0,2284938
0,03720296
0,06665065
0,01609124
0,08566494
0,03210935
0,0841489
0,1518509
0,04729212
0,00857628
0,01160124
0,01786759
0,05184302
0,04589337
0,01484662
0,04981702
0,03891666
0,007453307
0,05569053
0,1196729
0,00857628
0,008030727
0,01877213
0,05459719
0,07607981
0,06342613
0,007650624
0,0117493
0,01988843
0,06159515
0,0584156
0,06118809
0,07392333
0,08240332
0,08487268
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
